Pantun_ID,Line_1,Line_2,Line_3,Line_4
Pantun_13882_1,Jauh berlayar hingga muara,Tidak sedar hari dah petang,Walau sudah bergelar pesara,Khidmat kita jangan dihalang.
Pantun_13883_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Janji nak bayar hanya pura-pura,Lalu beredar meninggalkan hutang.
Pantun_13884_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Hutang manusia telah ku bayar,Dunia akhirat insyaallah tenang.
Pantun_13885_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Jika hasrat ingin ke syurga,Pastikan dijelaskan semua hutang.
Pantun_13886_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Hasrat hati ingin ke syurga,Namun pahala masih kontang.
Pantun_13887_1,Tepok dada tanya selera,Diri terasa masih bernyawa,Dulu muda kita dah pun tua,Itu antara klasik namanya.
Pantun_13888_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Orang berbudi tidak mengira,Asalkan jangan buruk sangka pada orang.
Pantun_13889_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Bila senang ramai saudara,Bila susah semua tak pandang.
Pantun_13890_1,Jauh belajar hingga muara,Tidak sedar hari dah petang,Buat baik berpada-pada,Menjadi bekal hari mendatang.
Pantun_13891_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Sedarlah wahai diri kita dah tua,Amal ibadat jangan kita lupa kan.
Pantun_13892_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Berbaloi terbayar jadi juara,Bukan sekadar cakap jer lantang.
Pantun_13893_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Rajin bersedekah rezeki yang ada,Balasan pahala luas terbentang.
Pantun_13894_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Jika bertambah rezeki yang ada,Bantu yang lain sedekah disumbang.
Pantun_13895_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Jika kita rajin berusaha,Rezeki pastikan mendatang.
Pantun_13896_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Hendaklah kita rajin berusaha,Menggunakan setiap masa yang terluang.
Pantun_13897_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Giat belajar tatkala muda,Waktu dah beredar kan terus hilang.
Pantun_13898_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Rezeki dah ada di depan mata,Esok lusa mungkin tiada peluang.
Pantun_13899_1,Jauh berlayar hingga muara,Tidak sedar hari dah petang,Buat baik berpada-pada,Dahula ayan ibu tercinta.
Pantun_13900_1,Jauh belayar hingga muara,Tidak sedar hari dah petang,Ambil kesempatan selagi ada,Jangan sampai diri mu malang.
Pantun_13901_1,Jauh berlayar hingga muara,Tidak sedar hari petang,Berusaha hingga berjaya,Ambil kesempatan hingga cemerlang.
Pantun_13902_1,Jauh belayar hingga ke muara,Tidak sedar hari dah petang,Hidup dah aman dalam negara,Janganlah hendakNya musibah mendatang.
Pantun_14259_1,Beratap rumbia diňdingnya papan,Bersimpuh manja di tikar anyaman,Resah hati menanti titipan,Gelora jiwa menatap senyuman.
Pantun_14466_1,Gagah sasa pendekar budiman,Gagah semangat pencak di tanah,Tika kuasa dalam genggaman,Jangañ khianat menjaga amanah.
Pantun_14844_1,Badak berendam inti kelapa,Daun pandan kerat di rumpun,Siang menegur malam menyapa,Bila kan reda rindu terhimpun.
Pantun_14846_1,Sahut bersahut unggas berkicau,Itik bemban dan itik angsa,Bersua sedetik rindu meracau,Cinta kasih mendera rasa.
Pantun_14852_1,Pagi hari terbit mentari,Riang siulan unggas,Ke sana ke mari menteri,Hampir PRU semua bergegas.
Pantun_14853_1,Kalau tuan pergi ke darat,Jalan mari hujung tanjung,Perniagaan rezeki penuh berkat,Berderma berzakat setelah untung.
Pantun_14854_1,Kelajuan di lebuhraya jangan diduga,Bior lambat asalkan selamat,Kalau nak maju dalam berniaga,Contohi tokeh 99 Speedmart.
Pantun_14855_1,Ulam raja bunga kantan,Cicah sambal makan berselera,Berniaga untuk tambah pendapatan,Satu ibadah amalan mulia.
Pantun_14856_1,Bunga mawar bunga kemboja,Dibeli untuk buat perhiasan,Usah bertawar tika bekerja,Rajin usaha bawa kejayaan.
Pantun_14857_1,Kalau mahu jadi juara,Jangan lupa senyum padanya,Saya berniaga jual suara,Untuk menghibur pendengar semuanya.
Pantun_14858_1,Di atas tangga duduk berbeka,Setelah puas menuju sawah,Bidang niaga cuba teroka,Rezeki luas hidup pun mewah.
Pantun_14859_1,Gadis manis siram tanaman,Makan pula si buah rambutan,Niaga satu bidang pekerjaan,Dimana saja asal ada keberkatan.
Pantun_14860_1,Bila gelap pasang lampu,Lampu lama sudah berkarat,Jikalau berniaga jangan menipu,Nanti hidup tidak berkat.
Pantun_14861_1,Indahnya si bunga Cempaka,Baunya harum cantik berseri,Berkahnya hidup berniaga,Beramal sambil mencari rezeki.
Pantun_14862_1,Untung bukan sebarang untung,Untung berniaga berlipat-lipat,Jangan asyik nak kira untung,Bayar zakat baru untung berkat.
Pantun_14863_1,Tepi jalan sekawan balam,Ayam jantan tuju telaga,Berniaga sambilan di pasar malam,Jana pendapatan untuk keluarga.
Pantun_14864_1,Berjimat cermat memang baik,Kalau berbelanja jangan boros,Lebihan belanja bawak balik,Jangan ditabor tanda boros.
Pantun_14865_1,Ramainya haijin antara haijin,Haijin juga dari institut,Banyak rajin perkara rajin,Rajin berniaga amat dituntut.
Pantun_14866_1,Kalau tuan pergi ke darat,Jalan mari hujung tanjung,Untung perniagaan kantung pun berat,Tunaikan haji berkat menabung.
Pantun_14867_1,Makan nasi ulam pegaga,Jemput juga jiran terdekat,Banyak untung dalam berniaga,Jangan lupa membayar zakat.
Pantun_14868_1,Anak sembilang ditapak tangan,Buat santapan ditengah hari,Usaha cemerlang doa dipohonkan,Ceburi perniagaan memantapkan ekonomi.
Pantun_14869_1,Anak tupai menari-nari,Jatuh tersungkur mengejar rama-rama,Berjimat untuk kemudian hari,Hidup selesa kongsi bersama.
Pantun_14870_1,Turun kesawah perlu peka,Takut terpijak duri gelama,Masa berniaga usahlah leka,Solat lima waktu perlu diutama.
Pantun_14871_1,Cari pegaga dihujung tanjung,Buat santapan ditengah hari,Orang berniaga patut disanjung,Dengan ikhlas iya berbudi.
Pantun_14872_1,Kalau tuan pergi ke darat,Singgah mari di hujung tanjung,Berniaga jujur barulah rezeki berkat,Dunia akhirat mendapat untung.
Pantun_14873_1,Rasa manis buah naga,Isu merah sedap dimakan,Rezeki itu dalam berniaga,Sunah Rasulullah perlu diamalkan.
Pantun_14874_1,Bulan lelong sembarang lelong,Lelong murah bandar Melaka,Bukan untung sembarang untung,Jujur berniaga amalan mulia.
Pantun_14875_1,Kalau tuan pergi ke darat,Jalan mari ke hujung tanjung,Berniaga itu juga satu ibadat,Jadi usah hanya mengejar untung.
Pantun_14876_1,Makan nasi ulam pegaga,Duduk di dapur rumah Mak Bidah,Kalau kita rajin berniaga,Rezeki kita bertambah-tambah.
Pantun_14877_1,Kalau puan pergi ke darat,Sambil membawa bekalan dijunjung,Selagi masih kuat kudrat,Semangat berniaga amat disanjung.
Pantun_14878_1,Buah naga,buah peria,Mari disimpan di atas peti,Rajin berniaga amalan mulia
Pantun_14879_1,Jalan mari ke hujung tanjung,Setengah depa jalan disekat,Bila berniaga sudah untung,Jangan lupa bayar zakat.
Pantun_14880_1,Pergi ke kedai membeli kangkung,Pergi dengan anak Pak Mahat,Rajin berniaga banyak untung,Jangan lupa membayar zakat.
Pantun_14881_1,Sedap sungguh kopi cap raga,Masukkan air panas kacau dan minum,Bermula kecil-kecilan kita berniaga,Bila dah berjaya hati gembira wajah tersenyum.
Pantun_14882_1,Pak Mamat turun menjala,Dapat sebakul ikan Tilan,Jangan malu nak berniaga,Walau sekadar penjaja jalanan.
Pantun_14883_1,Pagi-pagi buka warung,Jualan nasi beraneka kuih,Ramai orang datang berduyung,Alhamdulillah rezeki melimpah ruah.
Pantun_14920_1,Pohon mempelam di laman nyonya,Di banir angsana burung tekukur,Mimpi semalam hasrat berbunga,Di hujung lena kelopaknya gugur
Pantun_14925_1,Burung merpati terbang bertiga,Bersama anak menuju ke hutan,Berhati-hati kalau nak berniaga,Ramai orang yang ambil kesempatan.
Pantun_14926_1,Ramai datang bergotong-royong,Sambil bawa sedikit juadah,Jangan berniaga nak cari untung,Berniagalah sambil sedekah.
Pantun_14927_1,Gantung raga tangkai diikat,Tepian batu cuaca kelam,Untung berniaga keluar zakat,Dapat membantu sesama Islam
Pantun_14928_1,Kari terung gulai cendawan,Kelapa parut pulut kelamai,Mencari untung dalam perniagaan,Harga patut pelanggan pun ramai.
Pantun_14929_1,Bukit Saga arah barat,Bawa kantong berisi surat,Kalau niaga ikut syariat,Pasti untung dunia akhirat.
Pantun_14930_1,Rotan dipotong diikat-ikat,Diguna untuk buat titi,Untung yang sedikit tetapi berkat,Penjual dan pembeli berpuas hati.
Pantun_14931_1,Titi diguna setiap hari,Untuk mengambil air di perigi,Perniagaan maju tanda diberkati,Berniagalah apa saja pasti tak rugi.
Pantun_14932_1,Pokok mempelam pokok mempelas,Rotan dipotong diikat-ikat,Berjual beli biarlah ikhlas,Untung yang sedikit tetapi berkat.
Pantun_14933_1,Sumur dikiri dikanan telaga,Dihujung sawah memasag lukah,Jujur dan ikhlas adab berniaga,Untung sedikit tetapi berakah.
Pantun_14934_1,Radio Klasik menggamit Kenangan,Irama pula merentas zaman,Memang berniaga mencari keuntungan,Namun keikhlasan menjadi amalan.
Pantun_14935_1,Mari petik daun pengaga,Pengaga tanam tepi kolah,Hidup senang dari berniaga,Moga sentiasa diberkati Allah.
Pantun_14936_1,Beli sepatu di kedai Atan,Sepatu buluh ciptaan nyonya,Berniaga itu amalan ikutan,9/10 rezeki dariNya.
Pantun_14937_1,Tergantung-gantung banyak lampu,Menarik mata merenung melekat,Mencari untung jangan menipu,Berniagalah kita supaya berkat.
Pantun_14938_1,Ikan diduga cara nelayan,Ikan dipikat unjam kelapa,Gigih berniaga hasil lumayan,Pastikan zakat jangan dilupa.
Pantun_14939_1,Murni peribadi penuh keikhlasan,Sayang menyayangi akrab persahabatan,Berniaga berjaja dengan kewarasan,Dunia akhirat menjadi sempadan.
Pantun_14940_1,Buah kuini pucuk pegaga,Ikan keli dikerat kerat,Sungguh murni khidmat peniaga,Berjual beli untuk masyarakat.
Pantun_14941_1,Padang senget tempat bersilat,Duduk bersimpuh sambil berpakat,Simpan ringgit wajib berzakat,Duit disimpan jadinya berkat.
Pantun_14942_1,Kaki sakit terpijak kelapa,Duduk di banir daun di kerat,Biar sedikit tidak mengapa,Sentiasa mengalir membawa berkat.
Pantun_14943_1,Junjung raga menjual ubi,Dicicah kerutub ikan haruan,Amalan berniaga di zaman nabi,Ada termaktub dalam al qur'an.
Pantun_14950_1,Di paya rawa berumpun benta,Rumpun dibentur memercik ke mata,Andai di jiwa angkuh bertakhta,Tindak tutur undang sengketa.
Pantun_14958_1,Lumpur selut di rimbun padi,Pohon semalu tengah permatang,Tutur di mulut gambaran budi,Santun pemalu maruah ditatang.
Pantun_14961_1,Andai sirih pulang ke ganggang,Andai pinang pulang ke tampuk,Berpenat jerih janji dipegang,Jiwa berdendang hati bertepuk.
Pantun_14964_1,Kalau tuan pergi ke darat,Jalan mari hujung tanjung,Simpan ringgit nanti berkarat,Bawa berniaga cari untung.
Pantun_14965_1,Pucuk dicita ulam pudina,Manis serawa juadah terhidang,Alam gelita bulan gerhana,Sepi jiwa cinta terhalang.
Pantun_14976_1,Bangun sahur sebelum siang,Serasa susah nasi ditelan,Bagai aur ditarik songsang,Jiwa resah hati terkilan.
Pantun_14979_1,Pohon terap tumbuh merata,Angin semilir bertiup perlahan,Jangan diharap janji jelita,Andai mungkir sejuta alasan.
Pantun_14980_1,Cekak musang baju Melayu,Sampin putih berjalur hitam,Kasih sayang jodoh diseru,Hati merintih dalam diam.
Pantun_14982_1,Sungguh gembira senang hati,Dipagi syawal melihat surat,Terkadang lidah menikam hati,Mohon diampun dunia akhirat.
Pantun_15001_1,Butang ketip kebaya si dara,Cantik jahitan di lincah tangan,Potret dititip menyapa mesra,Imbau ingatan kutip kenangan.
Pantun_15003_1,Buah langsat kuning mencelah,Senduduk tidak berbunga lagi,Sudah dapat gading bertuah,Tanduk tidak berguna lagi.
Pantun_15006_1,Rimbun ara dilitupi kabus,Tanjung kuala tampak seberang,Lagi bara kugenggam hangus,Inikan pula si hitam arang.
Pantun_15014_1,Tumbuh kundur di rumpun lalang,Burung tekukur si burung balam,Elok undur andai terhalang,Biar tersungkur dari tersembam.
Pantun_15027_1,Songket putih dibuat bengkung,Ratu Jawa selempang pelikat,Bercerai kasih jiwa menanggung,Bercerai nyawa hidup bertekad.
Pantun_15028_1,Burung merpati turun ke tanah,Makan padi di tapak tangan,Merawat hati cintanya musnah,Huluran budi dalam kenangan.
Pantun_15043_1,Ikan sebarau dari seberang,Burung camar ikan tenggiri,Usah dihirau cacian orang,Andai benar tegak berdiri.
Pantun_15046_1,Muara keruh hulunya bah,Selut di tebing hakis lumat,Jelata heboh perihal hibah,Tuduh banding jahil maklumat.
Pantun_15047_1,Ranting selisih dahan direngkuh,Pohon bidara di tepi halaman,Awal berkasih usah angkuh,Lembut bicara hati berkenan.
Pantun_15048_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Berganding timba dengan si tali,Timba tidak mencarinya perigi.
Pantun_15049_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Rela diuji sebagai lelaki sejati,Bagi wanita sebagai serikandi.
Pantun_15050_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Hidup kita lawannya mati,Tiada yang akan kekal abadi.
Pantun_15051_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian penentu jatinya diri,Akan diuji selagi tak mati.
Pantun_15052_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian selalunya menguji di hati,Selalu diuji tanda Allah Mengasihi.
Pantun_15053_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian menentukan kemampuannya diri,Setiap yang datang mesti dihadapi.
Pantun_15054_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian menentukan barangan berkualiti,Berhati takut terbeli barangan kodi.
Pantun_15055_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ketentuan hidup pastinya mati,Moga damai di negeri abadi.
Pantun_15056_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian datang silih berganti,Buruk dan baik kadang terjadi.
Pantun_15057_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Setiap musibah kasihnya Ilahi,Sabar dan redha sematkan dihati.
Pantun_15058_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Lenyaplah riang duka menanti,Reda ujian walau senadi.
Pantun_15059_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Lenyaplah riang kelamlah nanti,Apa yang kurang takdir Ilahi.
Pantun_15060_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Walaupun dugaan silih berganti,Kejayaan tetap muncul pasti.
Pantun_15061_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian cobaan menduga setiap hari,Kudrat dan Irodat dariNya Ilahi.
Pantun_15062_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Kasih dan sayang Allah berkati,Reda sebarang ujian terjadi.
Pantun_15063_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Mati itu memang sudah pasti,Sementara hidup taburlah budi.
Pantun_15064_1,Poei kodai naik lori balak,Singgah sebentar ke stesen minyak,Memang benar tu mama yatt,Semua nya ada di uji allah.
Pantun_15065_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Usah dikesal takdir Ilahi,Ujian datang hikmah menanti.
Pantun_15066_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Dugaan datang silih berganti,Dalam rupa bagaimana tidak ketahui.
Pantun_15067_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Setiap ujian dari Ilahi,Kita tabah juga reda di hati.
Pantun_15068_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Siang untuk mencari rezeki,Bila malam mengabdikan diri.
Pantun_15069_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Begitulah alam semula jadi,Tiap-tiap yang hidup akan mati.
Pantun_15070_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Hidup penuh ranjau dan duri,Allah menguji ketabahan hati.
Pantun_15071_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Sabar dan redha tawaqal dihati,Iman dan taqwa bekalan yang abadi.
Pantun_15072_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Redha ku terima ketentuan Illahi,Sentiasa pasrah muhasabah diri.
Pantun_15073_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Lumrahnya hidup cabaran menanti,Selagi berdenyut jantung dan nadi.
Pantun_15074_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Yang pergi tetap pergi,Yang hilang akan berganti.
Pantun_15075_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Segala yang datang kehendak Ilahi,Tiada siapa boleh atasi.
Pantun_15076_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Redha selalu takdir Ilahi,Pasti hidup tenang disanubari.
Pantun_15077_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Suka dan duka silih berganti,Sabar dan redho ujian ilahi.
Pantun_15078_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Yang datang dan pergi,Hidup kita tiada abadi.
Pantun_15079_1,Langit mendung awan kelabu,Siang malam menghantui diriku,Bulan December hatiku pilu,Redha segala apa yang berlaku.
Pantun_15080_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Cobaan kata Ajis Sudin dan Ramli,Kini hanya tinggal kenangan abadi.
Pantun_15081_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Perginye dia ketentuan illahi,Biarlah terus menjdi kenangan abadi.
Pantun_15082_1,Al kesah riwayat Pak Pandir,Di cerita orang waktu pagi,Jangan terbiasa menyalahkan takdir,Bencana menimpa muhasabahlah diri
Pantun_15083_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Setiap bencana yang telah terjadi,Mungkin ada hikmahnya yang menanti.
Pantun_15084_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian yang datang sudah pasti,Kesabaran dihati harus disemadi.
Pantun_15085_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Hati yang walang usah diratapi,Ujian Allah redha dihati.
Pantun_15086_1,Luput siang malam berganti,Cahaya terang gelap menanti,Biarlah ujian Allah bersilih ganti,Kita kuat dan tabah apanya segala ketentuanNya nanti.
Pantun_15087_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Suka dan duka berselang seli,Reda dan akur ketentuan Ilahi.
Pantun_15088_1,Luputlah siang malam berganti,Cahaya terang gelap menanti,Kasihnya ibu tiada pengganti,Tenanglah ibu menghadap ilahi.
Pantun_15089_1,Liputi siang malam berganti,Cahaya terang gelap berganti,Sunguh malang diriku ini,Kasih hatiku lari pergi.
Pantun_15090_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Terasa sayu pilu di hati,Mendengar berita perginya insan seni.
Pantun_15091_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Di wajah riang memujuk hati,Redha sebarang apa terjadi.
Pantun_15092_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Ujian tiba tanpa henti,Terima sahaja takdir Ilahi.
Pantun_15093_1,Luput siang malam berganti,Cahaya terang gelap menjadi,Bermacam dugaan Allah menguji,Pasrah redha takdir ilahi.
Pantun_15094_1,Tenangnya air di Kali,Setenang hati ku ini,Petang ini hujan lebat sekali,Moga lepas berhenti hujan awan kan cerah kembali.
Pantun_15095_1,Hujan rahmat membasahi bumi,Kadang mendung hujan tak jadi,Ku serah diri ku pada Mu Ilahi,Sentiasa dibawah payung lindungan Ya Rabbi.
Pantun_15096_1,Luputlah siang malam berganti,Cahaya terang gelap menjadi,Sediakan bekal sebelum mati,Disanalah yang kekal abadi.
